id,name,number_of_seasons,number_of_episodes,original_language,vote_count,vote_average,overview,adult,backdrop_path,first_air_date,last_air_date,homepage,in_production,original_name,popularity,poster_path,type,status,tagline,genres,created_by,languages,networks,origin_country,spoken_languages,production_companies,production_countries,episode_run_time
46619,Rectify,4,30,en,231,7.6,"After 19 years on Death Row for the rape and murder of his teenage girlfriend, Daniel Holden is going home. His conviction has been vacated due to new DNA evidence. Now he has to return to a world he no longer knows and his reentry into the outside world may be as unforgiving as prison. Daniel is haunted by the past, dogged by the present, and uncertain of the future. As he struggles to adapt to his new life, his homecoming reignites the fears of a small town and threatens to shatter his family’s fragile peace. Daniel’s alleged crime divided a community. Will his freedom tear it in half?",False,/gEiPMrHyV8jfCsUIwkIS1lLQaX8.jpg,2013-04-22,2016-12-14,http://www.sundance.tv/series/rectify,False,Rectify,14.822,/tm9nQe9165cyjnTz8NB50izwcpJ.jpg,Scripted,Ended,Sentenced to die. Condemned to live.,Drama,Ray McKinnon,en,SundanceTV,US,English,"Zip Works, Gran Via Productions",United States of America,60
61335,Fortitude,3,25,en,230,6.889,"Fortitude is a place like nowhere else. Although surrounded by the savage beauty of the Arctic landscape, Fortitude is one of the safest towns on earth. There has never been a violent crime here. Until now. In such a close-knit community a murder touches everyone and the unsettling, mysterious horror of this crime threatens the future of the town itself.",False,/ndsUXdC1DfnC6t5DETxeAvWqv73.jpg,2015-01-29,2018-12-27,https://www.sky.com/watch/fortitude,False,Fortitude,41.342,/pQ6qVlx2kUbXmo8rF6PBLAIk42.jpg,Scripted,Ended,,"Crime, Drama, Mystery, Sci-Fi & Fantasy",Simon Donald,en,Sky Atlantic,GB,English,"Sky Atlantic, Tiger Aspect","Iceland, United Kingdom",42
81290,The Kominsky Method,3,22,en,230,7.622,"An aging actor, who long ago enjoyed a brush with fame, makes his living as an acting coach.",False,/rlD69tjmWcbcjY94imq7uaB0Tj8.jpg,2018-11-16,2021-05-28,https://www.netflix.com/title/80201680,False,The Kominsky Method,18.819,/vnK8b6bNl1koSthTGbzgMPnh7Ky.jpg,Scripted,Ended,Some friendships never get old.,"Comedy, Drama",Chuck Lorre,en,Netflix,US,English,"Chuck Lorre Productions, Warner Bros. Television",United States of America,25
3845,Happy Days,11,252,en,230,7.7,"In 1950s Milwaukee the Cunningham family must contend with Fonzie, a motorcycle riding Casanova.",False,/lyAx1XlcrPaenfwvSYnOl4h4WMk.jpg,1974-01-15,1984-09-24,,False,Happy Days,40.892,/sepIwNPCEhkKvFOQSjXK6tekkjR.jpg,Scripted,Ended,Those were the days of the 1950's...filled with innocence and the promise of even better days to come.,Comedy,Garry Marshall,en,ABC,US,English,,,22
61192,Fated to Love You,1,20,ko,230,8.4,"The hard working, kind and timid Kim Mi Young has little in the way of education, beauty or wealth, but all that changes after a fateful night of accidental passion with the spoiled, rich heir of a family company, Lee Gun. Her insignificant existence completely transforms when she finds out she is pregnant and must tie her life to his in a shot-gun wedding. The couple decides to make the best of a bad situation, but just when Lee Gun begins to show his growing affection for Kim Mi Young, his first love re-enters the picture to stake her claim.",False,/tvZpi68at6zOSFTNxMBElSNB3fo.jpg,2014-07-02,2014-09-04,http://www.imbc.com/broad/tv/drama/dlove/,False,운명처럼 널 사랑해,13.266,/5JqmQ3EbQ6B3tQoMx1SFIbbhVuJ.jpg,Scripted,Ended,,"Comedy, Drama",,ko,MBC,KR,한국어/조선말,"Page One Film, Number 3 Pictures",South Korea,60
18520,Drop Dead Diva,6,78,en,230,7.815,"A shallow model suddenly dies in an accident only to find her soul resurfacing in the body of a brilliant, plus-sized attorney.",False,/chDb0BX0LugH5lPlj3uGJJduglZ.jpg,2009-07-12,2014-06-22,http://dropdeaddiva.com/,False,Drop Dead Diva,25.622,/4J8DKF6UOfcHIWcyap9NK1acnoU.jpg,Scripted,Ended,Sometimes life throws you curves.,"Comedy, Drama",Josh Berman,en,Lifetime,US,English,"Post Road Productions, Osprey Productions",United States of America,43
75663,Deadly Class,1,10,en,230,7.222,"Follow a disillusioned teen recruited into a storied high school for assassins. Maintaining his moral code while surviving a ruthless curriculum, vicious social cliques, and his own adolescent uncertainties may prove fatal.",False,/6Y45qLHYkTQrZC8WN7CSSy3ABgL.jpg,2019-01-16,2019-03-20,http://www.syfy.com/deadlyclass,False,Deadly Class,25.25,/u2GSiPazSXpyNQz0yymOUCUm944.jpg,Scripted,Canceled,Survival is extra credit.,"Drama, Crime, Action & Adventure","Rick Remender, Miles Orion Feldsott","en, fr",Syfy,US,"English, Français","AGBO, Sony Pictures Television Studios, UCP, Giant Generator, 2 Miles Entertainment",United States of America,43
21650,I'm in the Band,2,42,en,229,8.504,"Tripp Campbell is the new lead guitarist for Iron Weasel, a band that once ruled the world of 80s pop metal. Can he push the washed-up rockers out of his parents' guest room and back in the limelight?",False,/6ZgSNyG8TinOxwpITpeJDhQQOD9.jpg,2009-11-27,2011-12-09,https://disneyxd.disney.com/im-in-the-band,False,I'm in the Band,40.366,/cHTj9R311yylFlszfpQ0tk7Gpkh.jpg,Scripted,Ended,,Comedy,"Michael B. Kaplan, Ron Rappaport",en,Disney XD,US,English,It's a Laugh Productions,United States of America,22
41691,Merlin,1,2,en,229,6.788,A retelling of the legend of King Arthur from the perspective of the wizard Merlin. Sam Neill stars in the title role in a story that covers not only the rise and fall of Camelot but also the phase in the legendary history of Britain that precedes it.,False,/giHZE0MzQq1gGHCMCKZQtOhWGww.jpg,1998-04-26,1998-04-27,,False,Merlin,18.268,/ra2F5ufWFV9qDMcZR1VbCfKZO2Z.jpg,Miniseries,Ended,The most magical adventure of all time.,"Sci-Fi & Fantasy, Action & Adventure",Steve Barron,"en, fr, de",NBC,"GB, US","English, Français, Deutsch","NBC Studios, RHI Entertainment, Hallmark Entertainment",,91
49471,Danganronpa: The Animation,2,25,ja,229,7.832,"Being just a normal student without a special talent, Makoto Naegi wins a lottery to attend the prestigious Hope's Peak Academy where only the top prodigies attend. However, instead of this being the beginning of a wonderful high school life, it's a ticket to despair, because the only way to graduate from Hope's Peak Academy is to kill one of your fellow students or be one of their victims.",False,/eAj5C3Sb4LCQReg3LMCnJ2wh45T.jpg,2013-07-05,2016-09-26,https://www.nbcuni.co.jp/rondorobe/anime/danganronpa/,False,ダンガンロンパ 希望の学園と絶望の高校生 The Animation,22.81,/2XKziwAUwPiOonJfSJxnEzFPNSU.jpg,Scripted,Ended,,"Action & Adventure, Animation, Drama, Mystery",,ja,MBS,JP,日本語,"Lerche, Showgate, 希望峰学园映像部",Japan,24
67419,Victoria,3,24,en,229,7.277,"The story of Queen Victoria, who came to the throne at a time of great economic turbulence and resurgent republicanism – and died 64 years later the head of the largest empire the world had ever seen, having revitalised the throne’s public image and become “grandmother of Europe”.",False,/kLLeHt5qr9HUMjkqxELCg1YEBnl.jpg,2016-08-28,2019-05-12,https://www.pbs.org/wgbh/masterpiece/shows/victoria/,False,Victoria,44.71,/wtu2oxkUuP8bQu8YY7slIlvvvpX.jpg,Scripted,Canceled,,Drama,Daisy Goodwin,en,"ITV1, PBS",GB,English,"Mammoth Screen, Masterpiece","United Kingdom, United States of America",45
24106,Captain Tsubasa: Road to 2002,1,52,ja,229,7.707,"Tsubasa becomes a superstar amongst soccer players in Brazil. He is now planning to play in Europe. At an important must-win game, as the fans cheer him on, Tsubasa looks back at the days when he started his soccer life. His passion to make goals and win the game is as strong as it was during his childhood. He recalls the games and moments that had decisive impact on his life. He remembers Goalkeeper Wakabayashi, Genius striker Hyuga, tender-hearted Misaki and Coach Roberto. He was happy to meet them, enjoyed playing with them, and learned many things from them. The whistle sounds and the game begins. Tsubasa dashes for the ball!",False,/5tgfMPK4WGjGZ3mpVRjgScLmNCf.jpg,2001-10-07,2002-10-06,http://www.tv-tokyo.co.jp/anime/cap_tsuba/,False,キャプテン翼,43.007,/mFQYzHQr6IpzjR3bxFYE2pHBBny.jpg,Scripted,Ended,,"Animation, Drama",Yoichi Takahashi,ja,TV Tokyo,JP,日本語,,Japan,24
79251,Hijas de la luna... y la familia cambió,1,82,es,229,7.8,,False,/bfmUoQdBHeemb62Nxadl2BTlEPu.jpg,2018-02-19,2018-06-10,,False,Hijas de la luna... y la familia cambió,7.767,/aDdAtBuiiL8S51qNezEcURcPooI.jpg,Scripted,Ended,,Soap,"Nicandro Díaz González, Alejandro Pohlenz",es,Las Estrellas,MX,Español,Televisa,Mexico,44
121078,Mieruko-chan,1,12,ja,229,8.2,"She can see dead people…she just chooses to ignore them. That’s Miko’s plan, anyway, with horrifying (and sometimes hilarious) results.",False,/wUSXlvGJqVLnvriGaVEY4m5Ib4K.jpg,2021-10-03,2021-12-19,https://mierukochan.jp/,False,見える子ちゃん,25.23,/jWyIZj7yGbhvVRRxfy4ZDyfIIAB.jpg,Scripted,Ended,,"Animation, Comedy, Mystery",,ja,AT-X,JP,日本語,"Passione, KADOKAWA, Docomo Anime Store, AT-X, Tokyo MX, Kadokawa Media House, BS Nippon Corporation",Japan,24
9343,Paranoia Agent,1,13,ja,229,8.05,"An elementary schooler repeatedly attacks people in the streets of Musashino, Tokyo. Known only to the public as ""Lil Slugger"", none of the victims can recall the young boy's face and only three distinct details are left in their memories: golden inline skates, a baseball cap, and the weapon: a bent golden baseball bat. Detectives Ikari and Maniwa set out to track down the perpetrator and put an end to his crimes.",False,/tI6p4VA5ULnuSxZO6UI3V7Pilwr.jpg,2004-02-03,2004-05-18,http://mousou.asmik-ace.co.jp/,False,妄想代理人,14.199,/cQ6YiBTUlsKGm2mWa7mE9eZnlS2.jpg,Scripted,Ended,,"Animation, Drama, Mystery, Sci-Fi & Fantasy",Satoshi Kon,ja,WOWOW Prime,JP,日本語,Madhouse,Japan,25
74081,Blend S,1,12,ja,228,8.474,"High school girl Maika Sakuranomiya has trouble finding a part-time job because of how scary she looks when smiling. However, she is scouted one day by Dino, the manager of the café Stile where its waitresses play unique traits such as tsundere and younger sister. Maika is given a sadist trait because of her looks and has to adopt a dominant and cruel persona when servicing customers, particularly masochist ones.",False,/shat7d2no6y7p29568WprhohTAu.jpg,2017-10-08,2017-12-24,http://blend-s.jp/,False,ブレンド・S,9.606,/cRN22Xeb4kZ3GVBdfIJVPgD3ZH0.jpg,Scripted,Ended,,"Animation, Comedy, Drama",Miyuki Nakayama,ja,Tokyo MX,JP,日本語,A-1 Pictures,Japan,25
122530,Panic,1,10,en,228,7.338,"In the forgotten town of Carp, Texas, Panic is the only way out. Every summer the graduating seniors risk their lives competing in a series of challenges for the chance to win life-changing money. After the death of two players the stakes—and danger—have never been higher.",False,/n9JoMVu8exHVQFzKvpeysyhIN4H.jpg,2021-05-27,2021-05-27,https://www.amazon.com/dp/B094PP294M,False,Panic,8.996,/yNsVFQsXW5CYtFkrDSu5BmLEtdF.jpg,Scripted,Canceled,Let the game begin.,"Action & Adventure, Drama, Crime",Lauren Oliver,en,Prime Video,US,English,"Adam Schroeder Entertainment, Amazon Studios, Glasstown Entertainment",United States of America,45
32608,Ancient Aliens,19,239,en,228,6.9,"Did intelligent beings from outer space visit Earth thousands of years ago? From the age of the dinosaurs to ancient Egypt, from early cave drawings to continued mass sightings in the US, each episode gives historic depth to the questions, speculations, provocative controversies, first-hand accounts and grounded theories surrounding this age old debate.",False,/yLzXkfBR0aYt00W3gboloVst98D.jpg,2010-04-20,2023-09-15,http://www.history.com/shows/ancient-aliens,True,Ancient Aliens,88.72,/6X2hftdC8y78SKMSgfzeUItqaVq.jpg,Documentary,Returning Series,,"Documentary, Mystery, Sci-Fi & Fantasy",Kevin Burns,en,History,US,English,Prometheus Entertainment,United States of America,42
128095,Under the Banner of Heaven,1,7,en,228,7.702,A devout detective's faith is tested as he investigates a brutal murder that seems to be connected to an esteemed Utah family's spiral into LDS fundamentalism and their distrust in the government.,False,/rsJyq5B2UApvLDTtH5nUwUBzQ1O.jpg,2022-04-28,2022-06-02,https://www.fxnetworks.com/shows/under-the-banner-of-heaven,False,Under the Banner of Heaven,18.426,/gKyXUkyKRg9LdZzZWRzk0eKD5HJ.jpg,Miniseries,Ended,A murder beyond belief.,"Crime, Drama, Mystery",Dustin Lance Black,en,Hulu,US,English,"Imagine Television, Aggregate Films, FX Productions, Hungry Jackal Productions",United States of America,67
11279,GANTZ,2,24,ja,228,7.379,"If you are chosen by the bizarre black sphere known as the Gantz, you are already dead—yet you might be able to reclaim your mortality. First, the Gantz demands that you undertake brutal missions of madness, killing aliens hidden among the population. It is your only chance and you have no choice. You must play this disturbing game. And if you die again—and you likely will—it’s permanent.",False,/lpJ0IBmexsrxMxdo6vwF7LyBI2h.jpg,2004-04-13,2004-11-18,https://www.fujitv.co.jp/b_hp/gantz/index.html,False,ガンツ,16.058,/spyDQ1Cv8m4L8EaXS6iXSpbLWA.jpg,Scripted,Ended,,"Animation, Action & Adventure, Sci-Fi & Fantasy",,ja,"Fuji TV, AT-X",JP,日本語,GONZO,Japan,25
46616,The Returned,2,16,fr,227,7.5,"In the shadow of an enormous hydraulic dam, the lives of the residents of a small French town are changed to their core when hundreds of previously dead relatives all return home on the same day.",False,/g64LG7nV1vpRPTmNxM1oTkf0pWq.jpg,2012-11-26,2015-10-19,http://lesrevenants.canalplus.fr/,False,Les Revenants,10.585,/x6B2UTMMU06GNzRgbDfaObuWFT6.jpg,Scripted,Ended,The dead have returned. But this is a homecoming like no other.,"Mystery, Sci-Fi & Fantasy, Drama",Fabrice Gobert,fr,Canal+,FR,Français,Haut et Court,France,55
95205,The Equalizer,3,46,en,227,7.667,"Robyn McCall, an enigmatic former CIA operative with a mysterious background, uses her extensive skills to help those with nowhere else to turn.",False,/gbdscULQrSAcSyFrF9l6fPzKVbI.jpg,2021-02-07,2023-05-21,https://www.cbs.com/shows/the-equalizer/,True,The Equalizer,27.28,/wwLaTuwsKPXK3hhHVclpx8Ix04Q.jpg,Scripted,Returning Series,,"Crime, Drama, Action & Adventure","Andrew W. Marlowe, Terri Edda Miller",en,CBS,US,English,"Flavor Unit Entertainment, Davis Entertainment, Martin Chase Productions, Universal Television, CBS Studios, MilMar Pictures, Shattered Glass",United States of America,43
2593,Without a Trace,7,160,en,226,7.383,The series follows the ventures of a Missing Persons Unit of the FBI in New York City.,False,/1KclsHGiGNTkn11puPbMMnnpRRT.jpg,2002-09-26,2009-05-19,,False,Without a Trace,347.101,/iNhE283iY7xtS8zCjhSxpTfOzn0.jpg,Scripted,Ended,,"Crime, Mystery, Action & Adventure, Drama",Hank Steinberg,en,CBS,US,English,"Jerry Bruckheimer Television, CBS Productions, CBS Studios, Warner Bros. Television",United States of America,43
77567,Mi marido tiene familia,2,269,es,226,7.8,"Julieta is quite happy in her relationship with her live in boyfriend, Robert... and thrilled that she won't have to deal with in-laws since Robert doesn't know his family. Things start going downhill for the couple when they rent an apartment from a very eccentric family dealing with a traumatic incident from their past.",False,/5GrgHrIOPVrA3TqOwFEXUuh9wx1.jpg,2017-06-05,2021-09-13,,False,Mi marido tiene familia,15.533,/jSuUar73WzYWgf0fwB2oKQTSr2r.jpg,Scripted,Ended,,"Soap, Comedy, Drama","Juan Osorio Ortiz, Aurelio Ávila, Héctor Forero López",es,Las Estrellas,MX,Español,Televisa,Mexico,0
110637,Overcoming heartbreak,1,94,es,226,7.6,"Four women of different ages and social strata are forced to live together under the same roof. At first, the coexistence between them is complicated and tense due to their different visions and ways of facing life, but little by little the sisterhood and solidarity prevail when realizing the peculiar bond that exists between them: each one has suffered, in one or otherwise, the absence and abandonment of their respective partners.",False,/1TwsoF3EpLt6HKsKmUxaNUwwKdL.jpg,2020-10-12,2021-02-22,https://www.lasestrellas.tv/telenovelas/vencer-el-desamor,False,Vencer el Desamor,86.808,/ntVTYZ5dCbGEwuQoMredNKT8Neq.jpg,Scripted,Ended,,"Soap, Drama",Pedro Armando Rodríguez,es,Las Estrellas,MX,Español,Televisa,Mexico,50
